smiles,DockingScore
Oc1ccc(cc1)/C=C/C(=O)c1ccc(o1)C,-7.019824028015137
Fc1ccc(cc1)Nc1nncc(n1)O,-7.019712448120117
Oc1ccc2c(c1)[nH]cc2/C=C/c1cccnc1,-7.019657135009766
Clc1ccc(cc1)c1c(C)[nH]nc1c1ccc(c(c1O)O)O,-7.019360065460205
Cc1ccc(cc1)S(=O)(=O)c1cc(O)c2c(c1)cccn2,-7.019204139709473
CCOC(=O)/C(=C(/c1n[nH]c(=O)c2c1cccc2)\[N+](=O)[O-])/O,-7.019169807434082
CC(=O)c1cc2nc(O)c(nc2cc1n1cncc1)O,-7.01911735534668
OC(c1scc(c1Br)Br)C[NH2+]C(C)C,-7.018989562988281
NC(=O)CNC(=O)N(C(c1cc2c(s1)cccc2)C)O,-7.01894998550415
N#Cc1ncn(c1/N=C/c1ccc(c(c1)O)O)C,-7.018939018249512
Oc1ccc(cc1C(C)(C)C)/C=C/c1cccnc1,-7.018834114074707
OCC[n+]1ccc(c2c1cccc2)C,-7.018784999847412
OC1CCC(CC1O)C(c1nnc([nH]1)c1ccncc1)O,-7.018689155578613
OC1CC(c2c1c(Cl)sc2Cl)O,-7.018638610839844
OCc1cccc(c1)n1cnc2c1ncnc2O,-7.018426895141602
OCc1ccccc1C(=O)NCc1ccccc1,-7.018289089202881
Oc1cc2CC[NH2+]C[C@@H](c2cc1O)c1ccccc1,-7.018226623535156
Oc1ccc2c(c1)c(=O)c1c([nH]2)cccc1,-7.017979145050049
CCc1cc(CC)c(c(c1O)C(=O)C)O,-7.017841339111328
Oc1[nH]c2c(n1)nc1c(c2)cc(c(c1)C)C,-7.017827033996582
COC(=O)COC(=O)c1ccc(cc1)O,-7.017735481262207
CN(c1ccc(cc1)O)C(=O)C,-7.017614364624023
CC([C@H]1CNC(=O)C(=O)N1CCc1cccc2c1cccc2)O,-7.017536640167236
ONC(=O)c1cc(O)cc(c1)C(=O)Nc1ccccc1,-7.017433166503906
Oc1ccc(cc1COCc1cc(O)ccc1O)O,-7.01736307144165
[NH3+]C[C@H]1O[C@H]([C@H]([C@@H]1O)O)n1cc(I)c(=O)[nH]c1=O,-7.017163276672363
ONC(=O)C(=O)Nc1ccc(cc1[N+](=O)[O-])Cl,-7.016927719116211
FCCCOc1cccc(c1)Cc1cnc(nc1O)O,-7.016829490661621
Oc1cc(ccc1NS(=O)(=O)N)c1ccc(cc1)C(F)(F)F,-7.016682147979736
OCc1ccc2c(c1)C(=O)c1c(C2=O)cccc1,-7.016632080078125
COc1cc(O)cc2c1c1oc(C)cc(=O)c1c(c2)[O-],-7.016490936279297
Fc1cc2c(nc1N1CCCC1)ncc(c2O)C(=O)[O-],-7.016195297241211
Fc1cccc2c1n(nc2)c1cncc(c1)C(O)(C)C,-7.016190052032471
OC[C@H]([C@H](c1ccc(cc1)[N+](=O)[O-])O)O,-7.016019821166992
Oc1ccc2c(c1)CC=C1[C@H]2CC[C@]2([C@H]1CCC2=O)C,-7.015935897827148
Cc1sc(c(c1)c1ccc(c(c1)O)O)C,-7.015894889831543
Oc1ccc2c(c1)c1c(=O)oc3c(c1o2)cccc3,-7.015856742858887
OC[C@H]1C[C@H](O)[C@H]([C@@H]([C@H]1CO)O)Cl,-7.015845775604248
Cc1ccc2c(-c3nc(O)c(nc3C2(C)CC(=O)[O-])O)c1,-7.015770435333252
COc1ccc(cc1)C(=O)/C=C/c1cccc(c1O)F,-7.015605926513672
OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)C1(CC1)NC(=O)c1ccccc1,-7.015548229217529
O=c1[nH]c2cc(ccc2c(=O)n1O)Nc1ccccc1,-7.01554012298584
COc1cccc(c1O)NC(=O)c1nn[n-]n1,-7.015331745147705
Oc1ccc(cc1)C(=O)CSc1nnc(s1)C,-7.015279769897461
Oc1cccc(c1)n1sc2c(c1=O)cccn2,-7.01515007019043
Clc1cc(cc(c1N)Br)S(=O)(=O)N,-7.015074729919434
C[NH+](C1CCc2c(C1)cc(c(c2)O)O)C,-7.0148701667785645
O=C(c1ccccc1)/C=C(/C(=O)[O-])\O,-7.01484489440918
CNc1cncc(n1)c1cc(C)c(c(c1)C)O,-7.014787673950195
[O-]C(=O)C1ON=C(C1)c1ccccc1O,-7.014609336853027
Fc1cc2CCC(Cc2cc1O)[NH3+],-7.014377593994141
[O-][N+](=O)c1ccc(cc1)Sc1c(O)c(C)cc(c1C)O,-7.014368534088135
COc1cc(CO)cc2c1[nH]c1c2cccc1,-7.014334678649902
Oc1ccc2c(c1)ncc(c2O)C(=O)[O-],-7.014312744140625
[O-]C(=O)C[NH2+]Cc1cc(Br)cc2c1nc(O)c(n2)O,-7.014296531677246
O=C1OC(C(C1)(O)CCC1CCCCC1)(C)C,-7.014009475708008
CCNC(=O)[C@H](Cc1ccc(c(c1)O)O)[NH3+],-7.013757228851318
CCOCCc1c(O)nc(nc1O)SC,-7.01352596282959
Cc1cc(on1)c1[nH]cc([nH+]1)[C@H]([C@@H]([C@@H](CO)O)O)O,-7.013382911682129
Cc1ccc(cc1)c1coc2c1[nH]c(=O)n(c2=O)O,-7.013371467590332
OC1=NC(=[NH+]C(=O)/C/1=C/c1cc(n(c1C)C)C)[O-],-7.013235092163086
O=C1OC[C@@H]2[C@@H](C1)C[C@@H]([C@@H]2C)O,-7.013233184814453
Nc1ccc2c(n1)nc(c(c2)C)O,-7.013068675994873
[NH3+]Cc1cc(Cl)cc(c1O)F,-7.012967586517334
C=CCc1cccc(c1O)/C=N/c1ncccc1O,-7.01264762878418
Oc1ccnc2c1-c1nccc3c1c(C2=O)ncc3,-7.012639045715332
OCc1ccc(c(c1)O)OC,-7.012625217437744
Cn1ccnc1Cc1ccc2c(c1O)cccc2,-7.012619495391846
C[NH+]1CCN(CC1)c1cnc(nc1O)O,-7.012505531311035
O=c1ccc2c([nH]1)c(O)ccc2N1CC[NH2+]CC1,-7.012377738952637
CNC(=O)C[C@@H]1C[C@@H]([C@@H](C1)O)O,-7.012247085571289
Fc1ccc(cc1)C1(O)CC[NH+](CC1)Cc1nnnn1Cc1cccs1,-7.012185573577881
C[NH+]1CCCC[C@H]1[C@H]1CCc2c(O1)cc(cc2)O,-7.012118339538574
C[C@H]1C2Cc3c([C@@]1(C)CC[NH+]2CC1CC1)cc1c(c3)nc([nH]1)O,-7.011960029602051
Fc1cc(F)cc(c1)NC(=O)c1cc(F)ccc1O,-7.011895656585693
O/N=C\1/C=CC(=O)C=C1I,-7.011619091033936
ONS(=O)(=O)NC1C=C[C@H]([C@@H](O1)C)O,-7.011573791503906
[NH3+]C(P(=O)(C(CC(C)C)O)[O-])c1ccccc1,-7.011569976806641
OCC(c1ccc(cc1)Oc1cncc2c1cc(s2)C(=O)N)O,-7.011446952819824
On1c(=O)[nH]c2c1c1CCCc1cc2,-7.011067390441895
Oc1ccccc1Nc1nccc(n1)C1C(=O)Nc2c1cccc2,-7.010963439941406
OC[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]1O)O)[C@@H]2[NH3+],-7.010817050933838
O=C(c1ccccc1C(F)(F)F)/C=C/c1ccc(c(c1)O)O,-7.010764598846436
Oc1ccc(cc1O)Cc1ncc[nH]1,-7.010680675506592
CC(c1ccc(c(c1)C[NH2+]C1CCCCC1)O)(C)C,-7.010666847229004
O[C@@H]1CC(=C[C@H]([C@H]1O)O)C(=O)NC1C2CCOC2C1(C)C,-7.010586738586426
Cc1cc2cc(O)c(cc2c(c1c1ccccc1F)C)O,-7.010460376739502
CCC(C(F)(F)F)(c1[nH]c2c(n1)cc(c(c2)Cl)Cl)O,-7.010095119476318
[S-]c1ncc(c(n1)O)Oc1ccccc1,-7.009953498840332
Oc1ccc(cc1c1nccc(c1)C(=O)[O-])NCc1ccnn1C,-7.009745597839356
O=C(c1cccs1)/C=C/c1ccccc1O,-7.009690284729004
OCC(COc1c(O)cc2c(c1[O-])c(=O)cc(o2)c1ccccc1)O,-7.009620666503906
[O-][N+](=O)c1c(Br)ccc2c1nc(O)c(n2)O,-7.0091400146484375
OC[C@H]1[NH+](CCCCCCC(CC)(CC)O)C[C@@H]([C@H]([C@@H]1O)O)O,-7.00900411605835
Clc1sc(c2c1C(=O)C(C2[NH3+])O)Cl,-7.008975028991699
Oc1ccc(cc1O)c1ccncc1,-7.008871078491211
COc1cc2nc3nc([nH]c3cc2cc1OC)O,-7.008791923522949
Fc1cccc(c1)COC(=O)c1cc2ccccc2cc1O,-7.008701324462891
Brc1cc(ccc1C)c1nc(O)c(c(n1)C(=O)[O-])O,-7.008623600006104
OC[C@H]1C[C@@H]2OC(=N[C@@H]2[C@H]([C@@H]1O)O)C,-7.008615493774414
OC[C@@H]1NC(=O)[C@H]2N(C1=O)CCC2,-7.008488655090332
CCS(=O)(=O)CC(c1nc2c(n1C)cc(c(c2)Cl)Cl)(O)C,-7.008368015289307
O[C@@H]1CC(C[C@@H]1CNc1ncncc1Br)c1nnc[nH]1,-7.008118629455566
NNC(=O)c1c(C)ncnc1O,-7.007964134216309
OC1=C(O)/C(=N\Cc2ccccc2)/C/1=N/C(C)(C)C,-7.007889747619629
Oc1ccc(cc1)Oc1ccccc1,-7.007876396179199
CSc1nc2ccc(cc2nc1NCCO)Br,-7.007749080657959
O=C1CC[C@H]([C@@]2([C@H]1O)C(=O)OC(=C)[C@@H]2O)C,-7.007734298706055
ON1C(=O)c2ccccc2Oc2c1cccc2,-7.007692813873291
CCC(=O)/C=C(/c1cccnc1)\O,-7.007572174072266
O=C(c1c(O)nc2c(c1C)cccc2)NCc1ncc[nH]1,-7.007530212402344
CC(CCC(=O)NCC(C(C)C)O)C,-7.007434844970703
C=CCc1cc(ccc1O)c1ncc(cn1)O,-7.007404327392578
OC[C@@H]1OC[C@@H]([C@H]1O)n1cnc2c1nc[nH]c2=O,-7.007392406463623
OC[C@H]1[NH+](C[C@@H]([C@@H]1O)O)Cc1cccc2c1ncnc2N,-7.007370471954346
O=c1ccnc2n1nc(s2)S(=O)(=O)N,-7.007245063781738
CC(C1=CC(=O)c2c(C1=O)cccc2)O,-7.007144927978516
[N-]1C(=S)/C(=C/c2ccc(c(c2O)O)O)/SC1=O,-7.00690221786499
[O-]C(=O)[C@]1(O)CC[C@@H](C1)[NH3+],-7.006871700286865
C=CCc1ccccc1OCC(CNC(=O)c1ccccc1C(=O)[O-])O,-7.006793022155762
Ic1ccc(cc1)c1ccc(c(c1)C(=O)[O-])O,-7.006757736206055
Fc1ccc(cc1)CCC(=O)c1ccccc1O,-7.006731033325195
CCCC1Oc2ccccc2N(C1=O)O,-7.006701469421387
OCc1oc2c(c1C)c1[nH]c(=O)cc(c1cc2C)C,-7.006638526916504
Oc1ccc(c(c1)c1ccccc1)O,-7.0065765380859375
Cc1ccc2c(c1)n(C)c(=O)c1n2c(O)nn1,-7.006515502929688
OC[C@@H]1S[C@@H]([C@H]([C@H]1O)O)n1cc(F)c(=O)[nH]c1=O,-7.006494522094727
CC(c1cc(O)c(cc1O)C)C,-7.006489276885986
Clc1cccc(c1)c1nc(O)c(c(n1)C(=O)[O-])O,-7.006339073181152
CSc1ccc2c(c1)c(O)cc(n2)C(=O)[O-],-7.0063323974609375
CCOC(=O)c1sc2c(c1C)ccc(c2)O,-7.00617265701294
COC(=O)c1nc([nH]c1CC)O,-7.006133556365967
Oc1ccccc1c1ccccc1O,-7.006019592285156
[O-]C(=O)C(=O)/C=C(/c1ccc(o1)C)\O,-7.005964279174805
Oc1cc(F)cc(c1)F,-7.0058441162109375
Oc1ccc(cc1)C(Cn1cncc1)O,-7.005697250366211
COc1cc(OC)cc(c1)O,-7.005553245544434
CCOC(=O)c1nn(cc1O)c1ccc(cc1)C,-7.0055251121521
O=C(c1ccccc1O)Nc1nncs1,-7.005419731140137
O[C@H]1C[NH2+]CC[C@H]1C(=O)[O-],-7.005406856536865
OCCn1ccc(=O)c(c1CC)[O-],-7.005345821380615
Cc1nc(O)c(cc1c1ccccc1)N,-7.005217552185059
ONC(=O)C[C@H](CCC(=O)N)[NH3+],-7.005131721496582
ONC(=O)C1COC(=N1)c1ccc(cc1)I,-7.004745006561279
Oc1ccc2c(c1)c(=O)cc(o2)C(C)(C)C,-7.004734992980957
CCC12CCC3C(C1CC(C2O)O)CCc1c3ccc(c1)O,-7.0046796798706055
N#Cc1onc(c1)C(C#Cc1cc2-c3[nH+]c(cn3CCOc2cc1F)C(=O)N)(O)C,-7.0046067237854
CC(=O)Nc1c(O)cc(c2c1non2)Br,-7.004432678222656
OC/C=C(/CO[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)\C,-7.004395484924316
ONC(=O)CN1Cc2c(Br)cccc2NS1(=O)=O,-7.004301071166992
OC(C[NH+]1CCC(CC1)c1ccn[nH]1)COc1cccc(c1)C,-7.004291534423828
ONC(=O)/C=C/c1ccc(cc1C(F)(F)F)Cl,-7.00428581237793
O=CN/C=C/c1ccccc1O,-7.004258155822754
OC(c1cc(O)cc(c1)O)C[NH2+]C(C)C,-7.004179954528809
Oc1ccc(c(c1)[N+](=O)[O-])[O-],-7.004049301147461
[O-]C(=O)c1ccc(c(c1)Cl)S(=O)(=O)N,-7.004027366638184
COc1nc(nc(c1O)OC)N1CCCCC1,-7.003966331481934
CC(=O)O[C@@H]1[C@H](Oc2c(C1=O)c([O-])cc(c2)O)c1ccccc1,-7.003936767578125
C[C@H]1OO[C@H](C=C1)CO,-7.003852844238281
OCC(CS(=O)(=O)CCC(N(Cl)Cl)(C)C)O,-7.003792762756348
Brc1ccc2c(c1)nc(c(c2C(=O)[O-])O)Cc1c[nH]c2c1cccc2,-7.003705024719238
CO[C@H]1O[C@H](CBr)[C@H]([C@@H]([C@@H]1O)O)O,-7.003683567047119
ONC(=O)C1COC(=N1)c1cccc(c1)C,-7.003633499145508
COc1cccc2c1nc(C)nc2O,-7.003623008728027
CC[C@H]1C[C@@H](CC)Nc2c1cc1c(c2)nc(cc1C(F)(F)F)O,-7.0036163330078125
C/C=C/C1=CC(=O)C(C1O)O,-7.003358840942383
OC1C(O)C(O)C(OC1c1nn2c(n1)c(N)ccc2)C,-7.003267765045166
Brc1cc(cc(c1N)I)S(=O)(=O)N,-7.003012657165527
CSc1ccc(cc1)C(/C=C/C1=C(C)CCCC1(C)C)(O)C,-7.0029497146606445
OC[C@H]([C@@H](c1cnc2c(n1)c(=O)n(c(n2)OC)C)O)O,-7.002799034118652
COc1cc([O-])c2c(-c3cc(O)c(cc3COC2=O)O)c1,-7.002505779266357
ClCC(CNc1cccc(c1Cl)Cl)O,-7.002314567565918
CCOC(=O)c1cc(I)c(c(c1)C[NH3+])O,-7.002213478088379
OCC1[NH2+]Cc2c(C1)cccc2,-7.002209663391113
Cc1ccc2c(c1)c1cc(O)ccc1[nH]2,-7.002049922943115
[O-]C(=O)c1ccc(c(c1)[NH+]=C(N)N)S(=O)(=O)N,-7.001857757568359
COCCCCCCCCCC(CC(=O)[O-])O,-7.001776218414307
N#CC(c1ccccc1)N1CCC(CC1)(O)c1ccccc1,-7.001668930053711
[O-]C(=O)c1cc(ccc1O)c1cnco1,-7.001660346984863
OC[C@H](CC[C@H]1C(=CC(=O)CC1(C)C)C)O,-7.001581192016602
Oc1cc2cccnc2c(c1)O,-7.001494407653809
O[C@H](CCc1ccc(cc1)O)CC/C=C/c1ccc(cc1)O,-7.001290798187256
CCC([NH2+][C@@H]([C@@H](c1ccc(c(c1)Cl)Cl)O)C)(C)C,-7.000652313232422
Oc1ccc2c(c1)CC[NH+](CC2O)CCCOc1ccccc1,-7.00064754486084
COc1c(O)ccc2c1oc1ccccc1c2=O,-7.000467777252197
CSCC[C@@H](C(=O)N(CC(=O)[O-])O)[NH3+],-7.000394821166992
CCO/C(=C/1\CC(=C(N=C1C)C)C(=O)OCC)/O,-7.000260353088379
Oc1ccc(cn1)C(=O)N1CCc2c(C1)cc(cc2)O,-7.000205039978027
Cc1ccc2c(c1)OC(C(C2=O)O)c1cccc(c1O)O,-7.000153064727783
Oc1ccc(c(c1)O)C12CC3CC(C1)CC(C2)C3,-7.00006103515625
Clc1ccc(cc1)C(c1cc2c(o1)cccc2)O,-7.000034809112549
CC(=O)c1[nH]cc([nH+]1)[C@@H]([C@H]([C@H](CO)O)O)O,-6.999965667724609
OCCc1cc2ccc(cc2c(=O)o1)Br,-6.999963760375977
Oc1ccc2c(c1)cc(s2)C(=O)C,-6.999780654907227
OCCSC(=O)NCCCl,-6.999756813049316
OCC[C@@H](CCC=C(C)C)C,-6.999661445617676
Oc1cc(ccc1C)Nc1ncnn2c1c(C)c(c2)C,-6.99953556060791
O=c1ccc2c(o1)cc(c(c2)O)C,-6.999475479125977
Oc1ccc(c(c1)C)c1ccc2n(c1)cnn2,-6.9994282722473145
Oc1ccc(cc1)CNC(=O)c1ccc(c(c1)O)O,-6.999313354492188
ONC(=O)c1ccc(cc1)C#N,-6.99921989440918
Cc1nc2ccccc2nc1O,-6.998922348022461
OC[C@H]1C[C@H]([C@H]([C@H]1O)O)n1ccc2c1nc(N)nc2O,-6.998857498168945
Fc1ccc(c(c1)Br)OC(c1nc(O)c2c(n1)cccc2)C,-6.99881649017334
OC(c1sccc1Cl)C[NH2+]C(C)(C)C,-6.998666763305664
O[C@@H]1CCC(=O)c2c1cccc2[O-],-6.9984660148620605
Cc1cc2cc(CC(C(=O)NO)CC=C)c(=O)oc2cc1,-6.9984636306762695
CC(OC(=O)/C(=C/C(=N/c1cccc(c1)C(=O)[O-])/c1ccccc1)/O)C,-6.998417854309082
Oc1ccc2c(c1)CN(CC2)C(=O)C1CCC1,-6.998379707336426
Cc1nc(C)c(c(n1)O)N,-6.998321056365967
Nc1c(I)cc(cc1I)S(=O)(=O)N,-6.998127937316895
OC[C@H]1O[C@@H](OC/C/2=C\[C@H]3OC(=O)C(=C)[C@@H]3CC/C(=C/CC2)/C)[C@@H]([C@H]([C@@H]1O)O)O,-6.998036861419678
Oc1c2CCCc2nc2n1nc(n2)Cc1ccccc1,-6.998029708862305
COc1ccc2c(c1)c1cc(C)c(cc1[nH]2)O,-6.9975128173828125
Oc1ccc2c(c1)c1cc(O)ccc1o2,-6.997463226318359
Oc1cccc(c1)c1cc2ccc(c(c2oc1=O)O)O,-6.997424602508545
Fc1ccc(cc1)C(c1nc2ccccc2c(c1)C12CC3CC(C1)CC(C2)C3)O,-6.997364521026611
COc1cc(O)c(c(c1CC=C(C)C)O)C(=O)C,-6.997344017028809
Cc1cc(O)c(cc1C1CCCC=C1)O,-6.9972758293151855
OCCn1c(=O)n(C)c(=O)c2c1[nH]cn2,-6.996950626373291
CC(N(C(=O)NC(C)(C)C)O)C,-6.99685001373291
OC[C@H]1OC([C@@H]([C@@H]1O)O)n1ncc(c(c1=O)Cl)N(C)C,-6.996715068817139
OC[C@@H]([C@@H](c1ccc(cc1)S(=O)(=O)C)O)O,-6.996560096740723
CC[NH+](C(Cc1ccc(c(c1)O)O)C)CC,-6.9959001541137695
OCC(OCn1cc(/C=C/Br)c(=O)[nH]c1=O)CO,-6.995870590209961
Cc1ccc(cc1)[C@H]([C@@H]([NH2+]C(C)C)C)O,-6.995806694030762
[NH3+]C[C@@H]1Nc2ccccc2[C@H]([C@@H]1O)O,-6.995731353759766
O=C(c1cccc(c1O)O)Nc1ccc2c(c1)cc[nH]2,-6.995663642883301
COc1ccc2c(c1)cc(nc2C)O,-6.995639801025391
CC[C@@H](c1ccc(cc1)Cl)O,-6.995508670806885
COC(=O)CCCC#CCCO,-6.995478630065918
[O-]C(=O)c1cc([O-])c(=O)c2c(c1)cc(O)c(c2)O,-6.995474338531494
CCC[C@H]1[C@@H](OC2CCCCC2)O[C@@H]([C@H]([C@@H]1O)O)CO,-6.9954118728637695
OC[C@H]1O[C@H](C[C@@H]1Br)n1cc(C)c(=O)[nH]c1=O,-6.995344638824463
Cc1cc2c(cc1O)[nH]c1c2cccc1,-6.995287895202637
OCC(c1ccc2c(c1)ccc(c2)OC)C,-6.994796752929688
NS(=O)(=O)c1cnc(s1)NC1CCCCCC1,-6.994698524475098
OCC(C(=O)NCc1ccccc1)[NH3+],-6.994666576385498
Oc1ccc(cc1)c1oc2ccccc2c(=O)c1C,-6.994638442993164
COc1ccc2c(c1)[nH]c1c2cc(c(c1)O)C,-6.994564056396484
Clc1nccc2c1cc([nH]2)C(O)(C)C,-6.99445104598999
OC(c1ccccc1)C[NH2+]C(C)C,-6.994401931762695
Cc1cc(ccc1O)c1ccc2c(c1)cccc2O,-6.994354248046875
CC(=O)N/C=C/c1cc(O)ccc1O,-6.994334220886231
Oc1ccc(cc1)COC(=O)c1cc(O)c(c(c1)O)O,-6.994139194488525
C[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cc(F)c(nc1=O)[O-],-6.993974685668945
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2[NH3+])C,-6.993814945220947
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1ccnc(c1)C(=O)N,-6.9932541847229
OCCNC(=O)C1(CC1)C#N,-6.993241310119629
COc1cc(N)cc(c1O)OC,-6.993189811706543
CCCCCC[C@@H](C(=O)[O-])O,-6.99314022064209
OCc1nnn(c1)c1ccccc1Cl,-6.993008136749268
ONC(=O)Nc1ccc(cc1)O,-6.992984771728516
CC(=CC[C@@H]1[C@@H](O)[C@H](O)c2c(C1=O)cccc2)C,-6.992949962615967
COc1cccc(c1O)/C=C/C(=O)C,-6.992828845977783
[O-]P(=S)(Cc1ccccc1)O,-6.992792129516602
Brc1cc(cc(c1O)C(=O)[O-])c1ccccc1,-6.992744445800781
COC1=CC(=O)[C@@H]([C@@H]([C@@H]1O)O)Cl,-6.9927263259887695
CCC/N=C\1/C(=C(C1=N)O)O,-6.992669105529785
O=C1OCC(=C1)[C@@H](C[C@H]1C(=C)CC[C@@H]2[C@]1(C)CCCC2(C)C)O,-6.992473125457764
OCCCNC(=O)c1nn(nc1CO)c1ccc(cc1)Cl,-6.992124080657959
Oc1ccc(cc1)/C=C/C(=O)c1cccs1,-6.991697311401367
CNC(=O)Oc1c(O)ccnc1C,-6.9914422035217285
ONC(=O)C1CCCN1C(=O)C,-6.991424560546875
Oc1c(/C=C/NC=O)cccc1O,-6.991237640380859
Cc1c(O)ccc2c1oc(=O)c1c2c(C)ccc1C,-6.990700721740723
CCn1c2cc(O)ccc2c2c1c1cccc(c1cc2)O,-6.990660667419434
[O-]C(=O)C([NH3+])C1CC(=NO1)O,-6.990612983703613
Oc1cccnc1C(=O)N1CCCCCC1c1ccco1,-6.990609645843506
COc1c(O)c(O)c(c2c1oc(cc2=O)c1ccccc1)[O-],-6.990452766418457
O[C@H]1C=C[C@@H]([C@H]1O)[NH2+]Cc1c[nH]c2c1c(=O)[nH]c(n2)N,-6.990391254425049
CCCCOC(=O)c1ccc(cc1)O,-6.9903764724731445
Oc1cc2NC(=O)CCc2cc1,-6.990314960479736
ONC(=O)C(NC(=O)C(C)(C)C)Cc1ccc(cc1)c1cnn(c1)C,-6.990194797515869
Nc1nccc2c1ncn2CCO,-6.990091800689697
OC[C@H]1O[C@H]2SC(=N[C@@H]2[C@H]([C@@H]1O)O)C,-6.9900312423706055
Oc1ccc(cc1)c1cccn2c1ncc2,-6.989957809448242
COc1ccccc1n1c(/C=C/c2cc(Br)ccc2O)nc2c(c1=O)cccc2,-6.989835739135742
OCc1ncn2c1CN(CCC2)C(=O)NC(C)C,-6.989599227905273
Oc1cc(ccc1[C@](CCCC(O)(C)C)(O)C)C(=O)[O-],-6.989380836486816
Oc1cccc2c1CCC=C2,-6.989012241363525
Brc1ccc(c(c1)/C=N/n1cnnc1)O,-6.98875617980957
CC(NC(=O)[C@]1(O)C[C@@H](O)[C@H]([C@@H](C1)O)O)C,-6.988594055175781
OCc1cccc(c1)NC(=[NH2+])N,-6.988469123840332
O[C@@H]1CN(C[C@H]1O)C(=O)CCc1ccccc1C(F)(F)F,-6.988361358642578
C[NH+](CC[C@](c1ccc2c(c1)cccc2)(O)C)C,-6.988295078277588
Oc1ccccc1c1occ(n1)C(=O)[O-],-6.988282680511475
Cc1cn(C/C(=C\CO)/CO)c(=O)[nH]c1=O,-6.988158226013184
COCc1cn(c2c1cc(nc2)C(=O)N(O)C)Cc1ccc(cc1)F,-6.988082408905029
Fc1cccc(c1)OS(=O)(=O)N,-6.988008975982666
CC(=C)C(=O)OCC(CO)O,-6.987957000732422
Cc1ccc(c(c1)O)NC(=O)c1ccccc1,-6.987945079803467
Oc1cc2cccc(c2c(n1)C)C,-6.987862586975098
O=C1[C@@H]([NH3+])[C@@H](C)c2c(N1O)cccc2,-6.987754821777344
C[NH+]1C2CCC1CC(C2)(O)c1ccc(cn1)Cl,-6.98773717880249
O=C(CCc1ccc(cc1)F)N/N=C/c1cc(F)cc(c1O)Cl,-6.9877119064331055
COc1cc(/C=C/C(=O)C)ccc1O,-6.987693786621094
Brc1ccc(c(c1/C=N/C1CC1)O)C(=O)[O-],-6.987617015838623
ONC(=O)c1cc2c(o1)cccc2,-6.987332344055176
Cc1cccc(c1)CC[NH2+]Cc1cc2cccc(c2nc1O)C,-6.987271308898926
CCSC(=[NH2+])Nc1ccc(cc1)O,-6.987246990203857
COc1cc2ccnc3c2c(c1O)N(C)C=C3,-6.987208366394043
Oc1ccc(cc1O)c1csc(n1)c1ccccc1,-6.987161636352539
O=C1C=Cc2c3c1cccc3ccc2O,-6.987016677856445
OCC([C@H](C(=O)NCCNC(=[NH2+])N)O)(C)C,-6.986992359161377
CCn1c(=O)c2c3cc(O)ccc3oc2c2c1cc(O)cc2,-6.9869489669799805
COc1ccccc1/C=C/C(=O)c1cccc(c1O)O,-6.986854076385498
CCC[NH+]1CCC[C@H]2[C@H]1COc1c2ccc(c1)O,-6.986523628234863
CC(Oc1ccc(cc1C)Cc1c(O)nc(nc1O)[S-])C,-6.986247539520264
OC(C1=CC(=O)c2c(C1=O)cccc2)c1ccoc1,-6.985998153686523
CCCC1[NH2+]C(CO)C(C(C1O)O)O,-6.985932350158691
COC(=O)c1cc2cc(CO)ccc2oc1=O,-6.985801696777344
COc1ccc(cc1)C(c1cc2OCOc2cc1O)C,-6.985711097717285
Oc1ccc(cc1)c1cnc2c(n1)cccc2,-6.985682487487793
Clc1ccc(c(c1)NC(=O)c1[nH]ccc1)O,-6.9855637550354
C[NH2+]C[C@H]([C@@H](n1c(=O)n(c2c1cccc2)C1CCCC1)c1ccccc1)O,-6.9854841232299805
On1c(=O)[nH]c2c(c1=O)n(cn2)Cc1ccncc1,-6.985462188720703
[O-]c1c(O)ccc2c1C(=O)c1c(C2=O)c([O-])ccc1,-6.98536491394043
OC[C@H]1O[C@@H](C(=O)Nc2ccc(c(c2)C(F)(F)F)C)[C@@H]([C@H]([C@H]1O)O)O,-6.985292911529541
OC(C[NH2+]CC(C)C)COc1ccccc1,-6.984921455383301
OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc2c1nc(N)[nH]c2=S,-6.98487663269043
CCCn1c(NCCO)nc2c(c1=O)[nH]c(n2)C1CCCC1,-6.984848976135254
OCC(COC(=O)c1ccc(cc1)N)O,-6.98480749130249
CCOC(=O)c1c(oc2c1cc(O)cc2)C(C)(C)C,-6.984789371490479
N=C1C=C(O)C(=O)C=C1CC[NH+](C)C,-6.984522819519043
OCC(Cn1cc(I)c(=O)c(c1)I)O,-6.9845075607299805
CCCC(=O)CCC1=C([O-])C(=O)c2c(C1=O)c([O-])c(c(c2)O)O,-6.984184741973877
OC1=CN=C(Oc2c1cccc2)c1ccccc1,-6.984013557434082
CCCCC[C@H](C[C@@H](C[C@H]1CC=CC(=O)O1)O)OC,-6.983988285064697
Oc1cnc2c(n1)[nH]c(=S)n(c2=O)C,-6.9837327003479
